text,label
@liverait Pelatih bobrok #KluivertOut,negatif
4 bulan nunggu timnas main udh bangun ekspektasi tinggi tp si kluipreet kampret penjudi ulung malah mengajarkan 4 sehat 5-1 brruhhhh!!! #KluivertOut,negatif
Masih jengkel soal pertandingan semalam #ErickThohirOut #KluivertOut #ExcoPSSIOut,negatif
Dari awal gw dah ga yakin bakal menang#KluivertOut,negatif
 garudaku gapernah main jelek kayak begini -pak muh comeback stronger garudakuÃ¯Â¸ÂÃ¢â‚¬Â salam buat si petrik star itu tolong strategi yang bener kalo ga bener udah klen atur strategi sendiri aja gausah klen denger si petrik star itu. ISHHH GERAMNYE AKUUUU #KluivertOut,negatif
#KluivertOut #KluivertOut #KluivertOut #TimnasIndonesia Kimakkk.. kalau butuh proses kmren kenapa sty di pecat..?!! #KluivertOut #KluivertOut #TimnasIndonesia,negatif
PLIS STOP NYERANG PEMAIN ELAHH masih ada match 25 bsk biar kuat mental dulu rehat dulu stop bombardirnya SERANG FEDERASI AJA YG KOCAK GANTI COACH DITENGAH GAME #TimnasDay #KluivertOut #pssiout,negatif
@utdfocusid Federasi Pelatih Pengamat yang masih bilang 'Proses' Taeekk kalian semua !! Bikin malu aja... #KluivertOut #ErickOut #PSSIBubar,negatif
Serba repot hidup di negara yang SUNGKAN WES KENAL SUWE AMBEK DE'E #KluivertOut #GakButuhKoncoKentel #MenangAjaDulu #TimnasIndonesia #TimnasDay,negatif
@PSSI @TimnasIndonesia Keputusan anda mengubur impian rakyat indonesia @PSSI #KluivertOut,negatif
Sakit hati gw ajg timnas di bantai 5-1 #KluivertOut,negatif
Tak ada ampun lagi kalah lawan Bahrain China langsung saja #KluivertOut mataneeee minimal main FM cok baru kamu simulasikan langsung cok,negatif
Gak usah sok ngide lah cok. Tipe pemain belakang kita itu Central Defender bukan WCB. Idzes + Mees itu dah paket komplit malah lu acak2 rolenya. STY acak2 rolenya mees pake WCB langsung ancur cok ga ada covernya. Minimal klo pake WCB pake gelandang BBM bukan DLP #KluivertOut,negatif
Belum bisa Move On. STY #KluivertOut,negatif
Pemain yang sama menghasilkan permainan bagus dan posisi Indonesia baik bersama STY. Sekarang bersama #KluivertOut jadi tolol semua udah pasti ini faktor pelatih. Kalo masih STY boleh bahas proses bagunan sudah mau jadi dihancurin dan harus percaya sama proses ulang dari 0?,negatif
Byk yg bhs kluivert / apalah itu tentang timnas. Lmyn gede hastagnya. Momentumnya brg dgn RUU TNI. Tapi Negara dl gak sih. Krn dr negara bener efeknya jg ke timnas. Negara ancur boro2 bs nikmati timnas kek gn lagi. #PeringatanDarurat #TimnasDay #TolakRUUTNI #Prabowo #KluivertOut,negatif
@SiaranBolaLive Deloen paaakkkk 5 1 sama DTY gapernah se kebobolan iniiii #KluivertOut @erickthohir,negatif
Ganti pelatih bukannya tambah bagus permainan malah tambah ancur. #KluivertOut,negatif
@Darumajati Sekalipun ujan STY gapernah duduk dia nomer 1 neriakin wasit kalo anak anaknya kenapa napa #KluivertOut,negatif
Kalo dua pertandingan selanjutnya di GBK juga kalah nggak ada kata lain selain #KluivertOut ,negatif
Jika kalah dari Bahrain Patrick mundur. Tunjuk Towel jadi pelatih biar gak asal koar-koar aja. #KluivertOut,negatif
Beberapa hal lucu di pertandingan IDN vs AUS 1. Verdonk jadi CB 2. Nathan main meski 6 bulan ga main di klubnya 3. Mess masih under perform dan ga diganti 4. Dean ga bisa nusuk ke pertahanan dan ga diganti 5. Ole posisi targetman sering telat 6. Haye bingung #KluivertOut,negatif
Permainan jelek dan kembali long ball tidak jelas kembali terlihat saat Australia vs Indonesia kemarin. Bermain tidak punya visi apalagi mentalitas sangat jauh jika dibandingkan match terakhir QWC Round 3 vs Arab Saudi saat masih bersama STY. #KluivertOut,negatif
@akuratco Jika lawan Bahrain di kandang Indonesia timnas kalah lagi atau seri maka akan ada Tsunami #KluivertOut dan #ETout krn kesempatan Indonesia utk masuk Pildun Pupus sudah,negatif
@utdfocusid Gw percaya proses tapi penggantian pelatih ditengah kompetisi itu keputusan tolol. Apalagi digembosi sama buzzer mengarahkan publik untuk percaya penggantian pelatih itu perlu dan se urgent itu #KluivertOut,negatif
@adhityadwiky @IT_rebahan @inpomaseh Kan kata netizen Kluivertout setelah hasil td malam. Gmana dong? Jadinya pecat ato ga nih? Sty mah udh dikasih waktu 5 taon udh cukup lah. Udh mentok juga ga bisa diapa2in lagi,negatif
@erickthohir Lihat kan pak ? Alasan apa lagi ? Proses ?? Berapa lama ?? Sedangkan sisa laga di kualfikasi ini sudah mepet ! STY membangun timnas aja butuh 5 tahun kenapa di waktu yang seperti ini baru ganti pelatih ! SANGAT KECEWA ! #KluivertOut,negatif
Ekspektasi fans tinggi karna harusnya pergantian pelatih itu bikin tambah gacor ini malah proses lagi proses lagi cok apalagi ini langsung kebantai goblok #KluivertOut,negatif
Kalau memang semau itu mengganti pelatih lama seharusnya biarkan dia selesaikan dulu ronde 3 ini kalau memang hasilnya jelek silakan saja diganti. Tapi kalau hasilnya bagus? masa diganti juga sih. #Timnasday #KluivertOut,negatif
#KluivertOut timnas cm buat judi doang..,negatif
@ainurohman Terlihat kualitasnya setelah menit 17 pelatih yg hanya andalkan nama besar saja. Guuuuoblok #KluivertOut #ErickThohirout,negatif
Bikin malu udah balik main judool ajalahhh pelatih kok duduk gak malu apaaa woeeeee #KluivertOut,negatif
5-1 kalah telak #KluivertOut,negatif
@tirta_cipeng Seharusnya kalo pun hasil seri lawan Bahrain di Indonesia tetap #KluivertOut udah ga ada kesempatan lagi buat Patrick Kluivert ! Menang lawan Bahrain dan Cina adalah harga mati ! Ga bisa ditawar dengan hasil seri ! Kecuali lawan Jepang semoga aja ga kebantai banyak.,negatif
@utdfocusid Bacot doang gede keliatan dr komuk lu @CoachJustinL #ErickThohirOut #KluivertOut,negatif
@unmagnetism Dia itu tidak mampu bahkan dia tidak memahami dimana kemampuannya sendiri. Dan yang parah dari orang tipe seperti ini dia akan salah memberikan instruksi ke orang lain karena tidak memliki kemampuan analitik. #KluivertOut,negatif
@Casiphiaaaaa Ini serius ga ada yang mau mukul botak ??? #KluivertOut,negatif
@TutLoAd @lobakabu @idextratime senggaknya kerjaan selesai biar resiko sty yang tanggung sendiri #PatrickOut #KluivertOut #PatrickKluivertOut,negatif
#KluivertOut Kluivert Sdh Trima Duid Dalam hati nya PSSI kalah EGP,negatif
pelatih goblok lbh goblok dr pelatih lokal... #KluivertOut,negatif
@erickthohir Lu harus tanggung jawab si pak @erickthohir atas kekalahan ini salah satunya jalan ya #KluivertOut,negatif
@erickthohir pimpin bumn pertamina di bobol ratusan triliun. Mimpi anak bangsa untuk lihat garuda di pildun kau kacangin. Peluang sdh ada kau rusak. Itu kah yang kau sebut nasionalis ?? #KluivertOut #ETOut,negatif
#KluivertOut Bangke nih pelatih #shintaeyongin,negatif
@unmagnetism apa yg bisa diharap dari pelatih yg waktu jd pemain gak punya prestasi? shame on you @PatrickKluivert !! #KluivertOut,negatif
@idextratime Gausah fomo #KluivertOut segala lu pikir aja matchday ga ada latihan baru sebentar karakter pemain juga blm kenal apalagi chemistry kan orgnya baru baru. Game pertama brok,negatif
Sebelum ini warga diberi tau federasi bahwa kita gak percaya lagi proses kita butuh hasil Terbukti dengan ribut gak lolos grup di AFF Sekarang kalah dibantai dengan skuad mewah melawan tim lagi pincang dan bilang masih butuh proses ? Gak masuk logika #KluivertOut,negatif
@golkarpedia Yakin berani lawan backing Ilegal? Backing sabungan ayam saja punya bedil panjang apalagi backing Tambang... #TolakDwifungsiTNI #TolakRevisiUUTNI #KluivertOut #IndonesiaMakinGelap,negatif
Wajarlah sebagian besar suporter timnas Indonesia tertawa melihat kekalahan timnas Indonesia dari Australia Karena emang ketumnya aja @erickthohir segoblok itu #ETout #KluivertOut #STYBack #kamiinginSTY,negatif
#KluivertOut #ErickThohirOut #SeluruhEXCOPSSIOut Empat Bulan Menunggu TIMNAS Bertanding... Hasilnya Hacoorr... Inilah hasil yang diharapkan TOWEL JUSTIN ARYA dan ERICK Penampilan Timnas Ambyarrr... Memimpin BUMN Rugi Memimpin PSSI Kalah,negatif
Dengan keyakinan bapak itu seharusnya timnas jauh lebih baik dengan kualitas pemain naturalisasi yg baik juga namun sayang bapak memilih pelatih yg kualitas nya jauh di bawah pelatih sebelumnya. #KluivertOut,negatif
@unmagnetism Evaluasi setelah lawan Bahrain akan relevan jika menang. Kalau kalah ya dada goodbye #KluivertOut,negatif
@unmagnetism Kalau kalah #KluivertOut harga mati!!!,negatif
#KluivertOut Pelatih menang dalam berbahasa belanda tapi tidak menang dalam melawan Bahrain apalagi australia.,negatif
Sebelum imsak KLUIVERT KONTOL PSSI TAI #KluivertOut #KluivertOut #KluivertOut #KluivertOut,negatif
@lalaabbyy Lawan Bahrain wajib 3 poin kalau tidak #KluivertOut,negatif
kekalahan bukanlah akhir tegakkam kepalamu garuda sambil bilang kluivert konnnn #KluivertOut,negatif
Apakah keinginan anda untuk menghancurkan @TimnasIndonesia Blok @erickthohir ? #KluivertOut,negatif
Silahkan Mundur dari kursi pelatih Timnas Indonesia jika anda masih punya MALU @PatrickKluivert #KluivertOut,negatif
@TimnasIndonesia @Socceroos Main terbuka sih terbuka tapi kaga 5-1 juga der... #KluivertOut,negatif
Kemarin ga sanggup marahÃ‚Â² saking speechless nya liat permainan dari strategi nya #KluivertOut Sekarang jadi bingung mau ngehujat sp dulu pemerintah atau PSSI #ETOut #KluivertOut #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI,negatif
Malumaluin bgt si coach #KluivertOut,negatif
@zxcfreee12 @Andrewsoe_ @utdfocusid @CoachJustinL Off juga karena si Kluivert main open play di awal salah strategi. 3 gol awal itu salah strategi. Bek maen bukan sama pasangan nya jay sama mees ga cocok dalam artian role nya #KluivertOut,negatif
Udah tau Indonesia gelap eh Timnasnya ikut ikutan. #KluivertOut,negatif
@idextratime Dg skuad lumayan mewah dr sebelumnya kalah 5-1 itu pelatihnya tolol. Sblum ada ole dll aja bisa imbang arab australia bahkan bisa menang lawan arab. Ini mah prlatihnya tolol . #KluivertOut,negatif
@rakjarmelawan #KluivertOut si @erickthohir juga out / balikin sty #STYBack,negatif
Orangnya itu-itu aja Daya rusaknya luar biasa Bajingan ! #KluivertOut,negatif
dikasih pelatih sekelas pildun malah milih pelatih penjudi anjing anjing #KluivertOut,negatif
Cukup! Di pertandingan Indonesia vs Jepang kita kalah tapi tidak separah hari ini sangat memalukan. Bring back STY! #KluivertOut,negatif
@BaBiBuBe_GoG @wayvynn @idextratime hadehhh bro lo nonton game yang mana sih? ga ada pertandingan di menangkan dengan ball posesion. dari awal itu kita kuat di bek. pertahanan yang bagus ini ganti pelatih malah bubar hadeh #KluivertOut,negatif
Nyesel anjingg dlu mujaÃ‚Â² erik mikir dr pada Erik keluar mending STY Skrng kalo bisa milih mending lu aja yg out woii rikk erikkkk #KluivertOut #STYBack,negatif
GUA KECEWA BGT JUJUR #STYBack #KluivertOut,negatif
jgn ajarin kita percaya proses kita udh percaya sejak sty dateng sampe titik sbelum mas2 VOC dtg kami msh percaya tp kalian laah yg g percaya proses kntl LALU KALIAN NYURUH KITA BUAT PERCAYA PROSES TAI KUCING LAHH #KluivertOut ET TOLOL,negatif
Gue Paling Tidak Setuju Dengan Hastag Ini #KluivertOut Karena Kalian Semua Sibuk Dengan STY Lupa Mendoakan Kemenangan Timnas ! Ayo Siapa Yang Berdoa Sebelum Pertandingan Semoga Indonesia Menang Dan Jaya ? Pasti Banyak Yang Melupakan . Indonesia Kalah Doa Dan Keberuntungan .,negatif
TOLOL GINI DISURUH LATIH TIMNAS #KluivertOut #erick,negatif
Kami tidak mau dengar proses proses @erickthohir @PSSI #KluivertOut,negatif
Anda memang Pengkhianat Bangsa @CoachJustinL #KluivertOut,negatif
@erickthohir Ini otakmu ketinggalan king! #KluivertOut #ErickThohirOut #pssiout,negatif
@aingriwehuy Efek jam ROLEX dari pak @prabowo yg akhirnya menimbulkan ke cemburuan ke cabang olahraga lain.. Mungkin aja atlet2 cabang olah raga lain mendoakan kegagalan @TimnasIndonesia ini..,negatif
@erickthohir @PSSI @prabowo @Gerindra Sangat prihatin dg jam mewah kmrn!! TDK tepat waktu..Diundang mkn o/ RI1 sj sdh apresiasi besar G perlu 'oleh2'. Br lolos R4 bkn putaran final. @TimnasIndonesia bgmn bs tegak kepala? Dpt jam mahal koq sampai 6-0? Oleh2ny mlh jd beban ya???,negatif
@putih_dan_hitam @erickthohir @TimnasIndonesia ya bisa kalo spirit konoha dah cabut dr indonesia,negatif
berak santai apanya kebantai iya mana 0 shots anjinkkkk semua se tim tim melempem kayak kerupuk seblak baru ketemu jepang dah jadi yupi lu pada @.TimnasIndonesia,negatif
@putih_dan_hitam @erickthohir @TimnasIndonesia Knapa harus dari Jepang yg nyata2 siyulid di Ikuti??? Pokoknya Kita ke Zimbabwe aja lah Kiblatnya,negatif
@Gwain212 @TimnasIndonesia BabJk belur ga akan lawan mngkn Qatar &amp; Iraq main mirip Saudi tipe pragmatis &amp; drama akting masih ada chance. Sbnarnya DM yg jd lubang Joey &amp; Haye lambat bgt solusi bs tarik Lino &amp; Ivar jd DM yg gesit kyk awan Arab. Or tmbh keturunan bs F Dicke T schenkhuizen J Weirhman,negatif
@fredeks90 @aingriwehuy @prabowo @TimnasIndonesia Ente bisa baca dg baik ga.. Baca lagi di ulang ulang..saya katakan MUNGKIN..artinya bisa engga.. Jangan TOLOL ah sebelum reply..,negatif
@TheEagle_BEN Saya tidak benci dg @TimnasIndonesia yg saya benci adalah keputusan OTORITER si @erickthohir yg dg se mena2 memecat pelatih yg jelas2 sudah membawa @PSSI dari masa KEGELAPAN.. Jika Indonesia gagal ke pildun..biang keroknya ketum PSSI..!,negatif
@putih_dan_hitam @erickthohir @TimnasIndonesia Orang tolol mana ngerti ginian yang penting hasil instan buat cari muka bro...,negatif
@yunita0777 @putih_dan_hitam @erickthohir @TimnasIndonesia Tolol ternaknya.... Coba lo sebutin dibaris mana makiannya?,negatif
meskipun kalah tetap lolos ke round 4 masih sesuai target (jaman sty) penggantian sty dg seabreg pelatih ternyata tidak meningkatkan pencapaian apalagi kalau lihat cara bermain statistik permainan menunjukkan nol tembakan ancaman ke lawan kok pesimis di r4 ya,negatif
@tenri19485 @TimnasIndonesia Mess main bagus.. indonesia lagi apes aja. kevin diks terlalu cepat cedera.. sayuri n bekham kurang bagus. Dan verdonk gak main,negatif
aduh kek mana ini kok 5:1 ini Indonesia vs Australia #KluivertOut #ErikTohir #TimnasIndonesia,negatif
Pulang sana ganti STY lagi gak guna emang #KluivertOut,negatif
@TimnasIndonesia #KluivertOut bikin malu,negatif
Apa gunanya pelatih belanda... Sama bahasa tapi ga bisa jalan bersamaa... Alasan apa lagi hey @PSSI? Mending kalian bubar aja udh! #KluivertOut,negatif
@TimnasIndonesia Tujuan diganti jajaran kepelatihan secara dadakan tuh apa sih ? @erickthohir hasil kan ? Bukan lagi proses ??? Yg bilang wajarÃ‚Â² si Patrick baru ngelatih 5 hari dll tpi kan pemain jga udh bagusÃ‚Â² semua jadi GUE BODO AMAT MAU NYA HASIL BUKAN LAGI PROSES #TimnasDay #KluivertOut,negatif
@PSSI @TimnasIndonesia Kagak ade maklum pas lawan tuh Timnas Bahrain Kentut ama Timnas China abis ini kalo kalah #KluivertOut udeh kagak bisa ditawar-tawar! Dah bener mending fokus Ramadhan daripade liatin Simon McMenemy rasa Belanda ini kalo nyampe kalah.,negatif
HAHAHA apasih yang masih patut di banggain? pemerintahnya mengecewakan ekonominya mengenaskan perampasan aset di sahkan tapi aset rakyat dll. bahkan satuÃ‚Â²nya kebanggaan bangsa nih TIMNAS KITA nih sudah di hancurkan! bgsttt ah malu sendiri jadi wni!! #KluivertOut #sudahgelap,negatif
Udah bagus main sama SpongeBob aja. knp harus ngelatih si? #KluivertOut,negatif
#KluivertOut #ErickThohirOut KOCAKKK PSSI GELAP,negatif
Revisi UU TNI sah &amp; timnas kalah. Dahlah Ã¢â‚¬ÂÃ¯Â¸Â #KluivertOut #ErickThohirOut #TolakRevisiUUTNI #IndonesiaGelap #PeringatanDarurat,negatif
Namnya jg pssi kga ada bersyukurnya. Sty lu pecat udh bgusÃ‚Â² timnas dibwa dia smpe sejauh ini tpi lu hancurin dlm waktu 90 menit #KluivertOut,negatif
Tak ada alasan lain selain memang kualitas pelatihnya beda kelas. Cuma STY yang lain palsu #KluivertOut,negatif
Buat yang sedang ngamuk dan menghujat Timnas dari seluruh aspek nya. Tolong yang logis dan tunjukin lo penonton sepak bola bukan orang fomo ya #TimnasIndonesia #PatrickOut #KluivertOut #STYBack,negatif
Kecewanya parah sih memang gak espektasi tinggi pelatih full baru tapi ya begini juga lah. Dikira ngelatih madrid kah #KluivertOut,negatif
Orang yg paling bertanggung jawab atas kekalahan memalukan ini adalah Erick Thohir dan anjingÃ‚Â² peliharaannya #KluivertOut,negatif
Timeline chaos parah yg momentum yg sangat di tunggu malah antiklimaks kocak #TimnasDay #TimnasIndonesia #KluivertOut #shintaeyong,negatif
Sudah terlanjur#KluivertOut diganti lagi percuma waktu tersisa berapa bulan lagi yang penting sisa pertandingan harus di optimalkan menang semua walaupun berat optimis peluang masih ada biar kritik dan komentar miring itu bagian koreksi untuk perbaikan timnas,negatif
#KluivertOut #TolakRevisiUUTNI #IndonesiaGelap Besyukur engga jadi pemilih 02. Tapi kena dampak ngeselinnya.,negatif
Akibat terlalu disanjung oleh media. Ujung2nya hancur lebur. Kembalikan STY #KluivertOut,negatif
#kluivertOut Pergantian coach sangat dini,negatif
@erickthohir cuma mau bilang mampuuuus pak wkwkwkwk makanya jadi orang jgn plin plan dan fomo penjudi kok dijadiin pelatih dan pada akhirnya hanya meninggalkan rangkaian kertas kosong yg kalian sebut Blueprint itu #KluivertOut #KluivertOut #KluivertOut,negatif
Towel sini maju mulutmu busuk merusak kebahagiaan suporter dan juga timnas !! Tuh lihat matamu dipakai gara2 StY dipecat skrg timnas hancur Towel dan Erick Thohir layak disebut tolol. Proses 5 taun dirusak gara2 kelean. Fuckkkk!!!! #KluivertOut,negatif
puzzle terakhir yang dimauin sty dateng eh stynya pergi #KluivertOut,negatif
@df_agus Tambah parah ya ka Agus .. Masa score 5 - 1 wkwkwk #KluivertOut,negatif
@PaltiWest2024 #STYBack #Erickout #ErickThohirOut #PatrickOut #KluivertOut #PatrickKluivertOut #TimnasIndonesia #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRevisiUUTNI #PeringatanDarurat DPR KONTOL #TimnasDay #KluivertOut #ETOut,negatif
timnas apani #KluivertOut,negatif
#KluivertOut ngga usah nunggu lawan bahrain.. Sampea Indonesia pecat.. Kembalikan sty untuk timnas,negatif
@The_RedsIndo Penjudi jd head coach ya begitulah #KluivertOut #IndonesiaMakinGelap,negatif
@OscarDarmawan Pelatih bagus dipecat. Pelatih gak ada prestasi direkrut. Modal bisa bahasa Belanda aja. #KluivertOut,negatif
@erickthohir Makan tuh ego ga mau kalah pamor Sama STY ... Kau tuai skg hasil nya ... Sty kau khianati dan percayalah karma akan terus berlanjut. Oh iya segera kerahkan buzzer dan bandit eh badut2 podcast untuk menghalau serangan netizen duit masih banyak kan??? #KluivertOut,negatif
